timestamp_ms,raw
123111,0
123186,0
123261,0
123336,0
123411,278
123489,0
123565,0
123641,0
123717,0
123793,0
123868,0
123943,0
124018,0
124093,0
124168,0
124243,0
124318,0
124393,0
124468,0
124543,0
124618,0
124693,0
124768,0
124843,0
124918,0
124993,0
125068,0
125143,0
125218,0
125293,0
125368,0
125443,0
125518,0
125593,88
125670,262
125748,1
125824,0
125900,0
125976,0
126052,0
126127,0
126202,0
126277,0
126352,0
126427,0
126502,0
126577,0
126652,0
126727,0
126802,0
126877,0
126952,0
127027,0
127102,0
127177,171
127255,310
127333,330
127412,323
127492,309
127572,290
127652,200
127732,6
127810,0
127887,0
127963,0
128039,0
128114,0
128189,0
128264,0
128339,0
128414,0
128489,0
128564,0
128639,0
128714,0
128789,0
128864,0
128939,0
129014,0
129089,0
129164,0
129239,0
129314,383
129392,422
129471,425
129551,414
129631,396
129711,394
129791,392
129871,381
129951,365
130031,378
130111,2
130189,0
130267,0
130344,0
130420,0
130495,0
130570,0
130645,0
130720,0
130795,0
130870,0
130945,0
131020,0
131095,0
131170,0
131245,0
131320,0
131395,0
131470,0
131545,0
131620,0
131695,0
131770,0
131845,0
131920,0
131995,0
132070,0
132145,0
132220,0
132295,0
132370,0
132445,0
132520,0
132595,0
132670,0
132745,0
132820,0
132895,0
132970,0
133045,0
133120,0
133195,0
133270,0
133345,0
133420,0
133495,0
133570,0
133645,0
133720,0
133795,0
133870,0
133945,0
134020,0
134095,0
134170,0
134245,0
134320,0
134395,0
134470,0
134545,0
134620,0
134695,0
134770,0
134845,0
134920,0
134995,0
135070,0
135145,0
135220,0
135295,0
135370,0
135445,0
135520,0
135595,0
135670,0
135745,0
135820,0
135895,0
135970,0
136045,0
136120,0
136195,0
136270,0
136345,0
136420,0
136495,0
136570,0
136645,0
