timestamp_ms,raw
264290,0
264367,0
264444,0
264521,0
264598,0
264675,0
264752,0
264829,0
264906,0
264983,0
265060,0
265137,0
265214,0
265291,0
265368,0
265445,0
265522,0
265599,0
265676,0
265753,0
265830,0
265907,0
265984,0
266061,0
266138,0
266215,0
266292,0
266369,0
266446,0
266523,0
266600,0
266677,0
266754,0
266831,0
266908,0
266985,0
267062,0
267139,0
267216,0
267293,0
267370,0
267447,0
267524,0
267601,0
267678,0
267755,0
267832,0
267909,0
267986,0
268063,0
268140,0
268217,0
268294,0
268371,0
268448,0
268525,0
268602,0
268679,0
268756,0
268833,0
268910,0
268987,0
269064,0
269141,0
269218,0
269295,0
269372,0
269449,0
269526,0
269603,0
269680,0
269757,0
269834,0
269911,0
269988,0
270065,0
270142,0
270219,0
270296,0
270373,0
270450,0
270527,0
270604,0
270681,0
270758,0
270835,0
270912,0
270989,0
271066,0
271143,0
271220,0
271297,0
271374,0
271451,0
271528,0
271605,0
271682,0
271759,0
271836,0
271913,0
271990,0
272067,0
272144,0
272221,0
272298,0
272375,0
272452,0
272529,0
272606,0
272683,0
272760,0
272837,0
272914,0
272991,0
273068,0
273145,0
273222,0
273299,0
273376,0
273453,0
273530,0
273607,0
273684,0
273761,0
273838,0
273915,0
273992,0
274069,0
274146,0
274223,0
274300,0
274377,0
274454,0
274531,0
274608,0
274685,0
274762,0
274839,0
274916,0
274993,0
275070,0
275147,0
275224,0
275301,0
275378,0
275455,0
275532,0
275609,0
275686,0
275763,0
